Date,Open,High,Low,Close,Adj Close,Volume
2022-01-05,71900.0,71900.0,70500.0,71400.0,67402.53125,1538405
2022-01-06,70500.0,70900.0,70300.0,70900.0,66930.5390625,953399
2022-01-07,71500.0,71600.0,70800.0,71400.0,67402.53125,999511
2022-01-10,71200.0,71200.0,70400.0,70900.0,66930.5390625,577054
2022-01-11,71100.0,71900.0,70900.0,71900.0,67874.5390625,1318579
2022-01-12,72300.0,72400.0,71900.0,72400.0,68346.5546875,1510810
2022-01-13,72600.0,72600.0,72200.0,72600.0,68535.3515625,1228217
2022-01-14,71900.0,72500.0,71700.0,72500.0,68440.953125,789787
2022-01-17,71900.0,72200.0,71500.0,71900.0,67874.5390625,681689
2022-01-18,71600.0,71800.0,71100.0,71500.0,67496.9375,494813
2022-01-19,70700.0,71000.0,70200.0,70600.0,66647.3203125,915303
2022-01-20,70000.0,70200.0,69800.0,69800.0,65892.109375,1115505
2022-01-21,69200.0,69400.0,68600.0,69100.0,65231.3046875,1621408
2022-01-24,68200.0,68900.0,67900.0,68200.0,64381.6875,1172747
2022-01-25,67800.0,67800.0,66600.0,67500.0,63720.8828125,1654286
2022-01-26,67500.0,67500.0,67500.0,67500.0,63720.8828125,0
2022-01-27,67000.0,67300.0,65500.0,65600.0,61927.2578125,1655150
2022-01-28,65500.0,68000.0,65500.0,66300.0,62588.06640625,2335000
2022-02-03,67200.0,67900.0,67000.0,67300.0,63532.08984375,1872958
2022-02-04,67000.0,67800.0,67000.0,67600.0,63815.28125,1021158
2022-02-07,67600.0,67800.0,66600.0,67100.0,63343.26953125,1206830
2022-02-08,67100.0,67100.0,67100.0,67100.0,63343.26953125,0
2022-02-09,67100.0,67100.0,67100.0,67100.0,63343.26953125,0
2022-02-10,68700.0,69000.0,67900.0,69000.0,65136.90234375,887668
2022-02-11,68800.0,69200.0,68000.0,68900.0,65042.51171875,991845
2022-02-14,67700.0,67900.0,67100.0,67100.0,63343.26953125,1498692
2022-02-15,67100.0,67400.0,66500.0,66500.0,62776.8671875,1055906
2022-02-16,67400.0,67800.0,67100.0,67500.0,63720.8828125,836326
2022-02-17,67600.0,68100.0,67200.0,67900.0,64098.4921875,1025666
2022-02-18,67100.0,67800.0,67000.0,67400.0,63626.48828125,662544
2022-02-21,67400.0,67400.0,67400.0,67400.0,63626.48828125,0
2022-02-22,67400.0,67400.0,67400.0,67400.0,63626.48828125,0
2022-02-23,67400.0,67400.0,67400.0,67400.0,63626.48828125,0
2022-02-24,66400.0,66400.0,65200.0,65300.0,61644.05859375,1385692
2022-02-25,66000.0,66300.0,65900.0,66100.0,62399.26171875,589035
2022-02-28,66100.0,66100.0,66100.0,66100.0,62399.26171875,0
2022-03-02,65700.0,66100.0,65500.0,65500.0,61832.859375,1811035
2022-03-03,65800.0,66300.0,65800.0,66100.0,62399.26171875,1229063
2022-03-04,66100.0,66100.0,66100.0,66100.0,62399.26171875,0
2022-03-07,64500.0,64700.0,63400.0,63400.0,59850.43359375,2673569
2022-03-08,62500.0,63900.0,62100.0,63200.0,59661.625,1318909
2022-03-10,63200.0,63200.0,63200.0,63200.0,59661.625,0
2022-03-11,63200.0,63200.0,63200.0,63200.0,59661.625,0
2022-03-14,62800.0,63300.0,62700.0,63100.0,59567.22265625,1386964
2022-03-15,63100.0,63100.0,63100.0,63100.0,59567.22265625,0
2022-03-16,63100.0,63100.0,63100.0,63100.0,59567.22265625,0
2022-03-17,63100.0,63100.0,63100.0,63100.0,59567.22265625,0
2022-03-18,64300.0,64600.0,64100.0,64100.0,60511.2421875,1357470
2022-03-21,64100.0,64100.0,64100.0,64100.0,60511.2421875,0
2022-03-22,63300.0,63800.0,63200.0,63600.0,60039.234375,1004005
2022-03-23,63900.0,64200.0,63600.0,63900.0,60322.44140625,1046970
2022-03-24,63300.0,63800.0,63200.0,63800.0,60228.03515625,1127898
2022-03-25,63900.0,64100.0,63500.0,63900.0,60322.44140625,993091
2022-03-28,63500.0,64000.0,63400.0,63900.0,60322.44140625,957451
2022-03-29,64000.0,64300.0,63900.0,64300.0,60700.04296875,1148622
2022-03-30,64500.0,64600.0,63500.0,63500.0,60283.28125,1454594
2022-03-31,63000.0,63400.0,62900.0,63000.0,59808.609375,2372862
2022-04-01,63000.0,63000.0,62500.0,63000.0,59808.609375,1475048
2022-04-04,62900.0,62900.0,62500.0,62700.0,59523.8046875,940195
2022-04-05,62600.0,62900.0,62500.0,62600.0,59428.87109375,1031341
2022-04-06,62200.0,62300.0,62100.0,62200.0,59049.13671875,1132566
2022-04-07,62200.0,62400.0,62000.0,62000.0,58859.2578125,1467351
2022-04-08,61900.0,62000.0,61600.0,62000.0,58859.2578125,1495242
2022-04-11,62200.0,62200.0,61700.0,61900.0,58764.328125,844300
2022-04-12,61400.0,61500.0,60500.0,60500.0,57435.25390625,2095835
2022-04-13,60600.0,61800.0,60500.0,61500.0,58384.59765625,1101478
2022-04-14,61500.0,61600.0,60700.0,60700.0,57625.12109375,874749
2022-04-15,60500.0,60600.0,59800.0,59900.0,56865.64453125,1649217
2022-04-18,59900.0,60500.0,59800.0,60300.0,57245.3828125,536606
2022-04-19,60300.0,61100.0,60300.0,61000.0,57909.921875,770583
2022-04-20,61100.0,61100.0,60300.0,60300.0,57245.3828125,1031765
2022-04-21,60600.0,61200.0,60500.0,60600.0,57530.1875,969718
2022-04-22,60400.0,60500.0,60100.0,60400.0,57340.30859375,855790
2022-04-25,60000.0,60000.0,59300.0,59500.0,56485.90625,1787768
2022-04-26,59900.0,59900.0,59200.0,59200.0,56201.10546875,1232092
2022-04-27,58000.0,58200.0,57800.0,58000.0,55061.89453125,1968603
2022-04-28,58000.0,58500.0,57700.0,58000.0,55061.89453125,1115802
2022-04-29,58400.0,59800.0,58300.0,59300.0,56296.0390625,2109901
2022-05-02,59000.0,59700.0,58700.0,59600.0,56580.83984375,925254
2022-05-03,59800.0,60500.0,59600.0,60000.0,56960.578125,733194
2022-05-04,60500.0,60600.0,60300.0,60600.0,57530.1875,783811
2022-05-06,60000.0,60100.0,59400.0,59400.0,56390.97265625,1524101
2022-05-10,58200.0,58700.0,58100.0,58400.0,55441.62890625,1457042
2022-05-11,58400.0,58800.0,58200.0,58200.0,55251.76171875,1021726
2022-05-12,57900.0,58100.0,57500.0,57500.0,54587.22265625,1733747
2022-05-13,57300.0,58500.0,57300.0,58200.0,55251.76171875,1840250
2022-05-16,58900.0,59400.0,58700.0,58800.0,55821.36328125,1059000
2022-05-17,58800.0,60000.0,58800.0,59900.0,56865.64453125,828774
2022-05-18,60500.0,61500.0,60400.0,60600.0,57530.1875,1172805
2022-05-19,59600.0,60600.0,59500.0,60100.0,57055.515625,1037062
2022-05-20,60700.0,60900.0,60500.0,60700.0,57625.12109375,996057
2022-05-23,61300.0,61400.0,60100.0,60100.0,57055.515625,953808
2022-05-24,60100.0,60200.0,59200.0,59200.0,56201.10546875,919198
2022-05-25,59300.0,60100.0,59000.0,59800.0,56770.71484375,852559
2022-05-26,59500.0,60200.0,59200.0,59800.0,56770.71484375,1030790
2022-05-27,60200.0,60400.0,59800.0,60100.0,57055.515625,738996
2022-05-30,60600.0,60900.0,60200.0,60900.0,57814.9921875,805658
2022-05-31,61000.0,61100.0,60500.0,60700.0,57625.12109375,2118486
2022-06-02,60300.0,60700.0,60200.0,60200.0,57150.4453125,976497
2022-06-03,60900.0,60900.0,60200.0,60200.0,57150.4453125,418424
2022-06-07,60300.0,60400.0,59500.0,59500.0,56485.90625,1044146
2022-06-08,59700.0,59800.0,59100.0,59100.0,56106.171875,852339
2022-06-09,59700.0,59700.0,59000.0,59500.0,56485.90625,790603
2022-06-10,59000.0,59200.0,58500.0,58500.0,55536.5625,1305176
2022-06-13,57600.0,58000.0,57500.0,57500.0,54587.22265625,1931957
2022-06-14,56000.0,57700.0,56000.0,57200.0,54302.41796875,1858880
2022-06-15,56800.0,57000.0,55800.0,55800.0,52973.3359375,1955055
2022-06-16,56400.0,57500.0,56100.0,57500.0,54587.22265625,1464270
2022-06-17,55800.0,56300.0,55300.0,55300.0,52498.66796875,2545751
2022-06-20,55300.0,55400.0,53500.0,53600.0,50884.78515625,1395323
2022-06-21,53200.0,54000.0,53200.0,53300.0,50599.984375,924633
2022-06-22,53900.0,54000.0,53000.0,53000.0,50315.17578125,1209057
2022-06-23,52800.0,53000.0,51700.0,52100.0,49460.765625,1330252
2022-06-24,52200.0,53600.0,52200.0,53400.0,50694.91796875,1092956
2022-06-27,53900.0,54900.0,53700.0,54500.0,51739.19140625,1232570
2022-06-28,54500.0,55000.0,54400.0,54700.0,51929.0625,1074637
2022-06-29,54000.0,54600.0,53400.0,53400.0,51031.703125,1012764
2022-06-30,52700.0,53100.0,52000.0,52000.0,49693.796875,1261863
2022-07-01,52000.0,52500.0,51500.0,51500.0,49215.97265625,1186949
2022-07-04,51900.0,52500.0,51500.0,52000.0,49693.796875,948486
2022-07-05,52200.0,52800.0,52200.0,52200.0,49884.91796875,894214
2022-07-06,52800.0,52800.0,51800.0,51900.0,49598.23046875,796745
2022-07-07,51600.0,53600.0,51600.0,53500.0,51127.26953125,1112683
2022-07-08,53900.0,54100.0,53200.0,53900.0,51509.53125,790298
2022-07-11,54200.0,54400.0,53400.0,54200.0,51796.21875,403293
2022-07-12,53600.0,53700.0,52800.0,52900.0,50553.87890625,625945
2022-07-13,52700.0,53100.0,52500.0,52600.0,50267.18359375,641355
2022-07-14,52500.0,53500.0,52100.0,53500.0,51127.26953125,658486
2022-07-15,53100.0,54700.0,53000.0,54700.0,52274.04296875,990434
2022-07-18,55100.0,57000.0,55100.0,57000.0,54472.046875,1138445
2022-07-19,56500.0,56500.0,55400.0,56300.0,53803.08984375,870107
2022-07-20,57400.0,57400.0,56100.0,56200.0,53707.52734375,994660
2022-07-21,56700.0,57000.0,56200.0,56700.0,54185.3515625,764803
2022-07-22,56800.0,56900.0,56100.0,56200.0,53707.52734375,645704
2022-07-25,56100.0,56400.0,55700.0,55800.0,53325.265625,787687
2022-07-26,55800.0,56000.0,55500.0,55700.0,53229.703125,776839
2022-07-27,56000.0,56300.0,55200.0,56100.0,53611.9609375,867650
2022-07-28,56800.0,57000.0,56100.0,57000.0,54472.046875,875662
2022-07-29,57000.0,57400.0,56500.0,57000.0,54472.046875,1153396
2022-08-01,56300.0,56700.0,55600.0,56400.0,53898.65234375,912945
2022-08-02,56100.0,56400.0,55900.0,56400.0,53898.65234375,633672
2022-08-03,56300.0,56400.0,55800.0,56300.0,53803.08984375,589512
2022-08-04,56600.0,56700.0,56100.0,56400.0,53898.65234375,673104
2022-08-05,56500.0,56600.0,56100.0,56500.0,53994.22265625,782004
2022-08-08,56500.0,56500.0,55500.0,55500.0,53038.56640625,769084
2022-08-09,55500.0,55700.0,54800.0,55400.0,52943.00390625,828508
2022-08-10,54500.0,54600.0,54000.0,54500.0,52082.91796875,735309
2022-08-11,53500.0,55100.0,53500.0,54600.0,52178.48046875,1461200
2022-08-12,54700.0,55800.0,54600.0,55100.0,52656.30859375,980775
2022-08-16,55300.0,56000.0,55200.0,56000.0,53516.3984375,755995
2022-08-17,56000.0,56100.0,55500.0,55900.0,53420.8359375,628987
2022-08-18,55500.0,56500.0,55200.0,56400.0,53898.65234375,616653
2022-08-19,56100.0,56300.0,55600.0,55800.0,53325.265625,475377
2022-08-22,55500.0,55500.0,54700.0,54700.0,52274.04296875,796625
2022-08-23,54400.0,54600.0,54000.0,54500.0,52082.91796875,1156726
2022-08-24,54300.0,54700.0,54200.0,54200.0,51796.21875,408456
2022-08-25,54600.0,54700.0,54300.0,54600.0,52178.48046875,400765
2022-08-26,55100.0,55600.0,54700.0,55100.0,52656.30859375,609152
2022-08-29,53600.0,54500.0,53600.0,54500.0,52082.91796875,776881
2022-08-30,54200.0,54700.0,54000.0,54700.0,52274.04296875,422109
2022-08-31,54000.0,55000.0,54000.0,54500.0,52082.91796875,1370875
2022-09-01,53900.0,54100.0,53700.0,53700.0,51318.39453125,1047819
2022-09-02,53900.0,54000.0,53100.0,53100.0,50745.0078125,672970
2022-09-05,52900.0,53300.0,52200.0,52300.0,49980.484375,726007
2022-09-06,52300.0,52800.0,52200.0,52200.0,49884.91796875,457773
2022-09-07,52100.0,52400.0,51800.0,52000.0,49693.796875,776602
2022-09-08,51800.0,52200.0,51700.0,52000.0,49693.796875,926583
2022-09-13,52500.0,53900.0,52400.0,53700.0,51318.39453125,1238053
2022-09-14,52000.0,52900.0,52000.0,52400.0,50076.0546875,773163
2022-09-15,52600.0,53000.0,51800.0,51800.0,49502.66796875,1000746
2022-09-16,51800.0,52300.0,51500.0,51500.0,49215.97265625,1726347
2022-09-19,51500.0,52000.0,51500.0,51600.0,49311.53125,1052817
2022-09-20,51400.0,51800.0,51000.0,51000.0,48738.1484375,1245424
2022-09-21,50800.0,50900.0,50100.0,50300.0,48069.1875,871604
2022-09-22,49850.0,50000.0,49750.0,49850.0,47639.14453125,1301938
2022-09-23,49800.0,50200.0,49700.0,49700.0,47495.80078125,955655
2022-09-26,49450.0,49500.0,48500.0,48500.0,46349.01953125,1487403
2022-09-27,48100.0,48750.0,48100.0,48500.0,46349.01953125,1207134
2022-09-28,48500.0,48900.0,47200.0,47300.0,45202.2421875,1713081
2022-09-29,47550.0,47950.0,47300.0,47400.0,45646.18359375,1285470
2022-09-30,46750.0,48000.0,46300.0,46900.0,45164.69140625,1933302
2022-10-04,48250.0,49300.0,48150.0,49300.0,47475.87890625,1442439
2022-10-05,50800.0,51500.0,50100.0,51000.0,49112.984375,2294508
2022-10-06,51000.0,51600.0,50600.0,50600.0,48727.77734375,1238824
2022-10-07,50300.0,51800.0,50000.0,51100.0,49209.28125,1514398
2022-10-11,50300.0,50400.0,49350.0,50200.0,48342.578125,1179788
2022-10-12,49950.0,51300.0,49850.0,50500.0,48631.48046875,955731
2022-10-13,50500.0,50900.0,50100.0,50400.0,48535.1796875,1185452
2022-10-14,50900.0,51600.0,50600.0,51400.0,49498.18359375,1260462
2022-10-17,50500.0,51700.0,50500.0,51700.0,49787.08203125,970279
2022-10-18,51900.0,52200.0,51000.0,51900.0,49979.68359375,965627
2022-10-19,52200.0,52200.0,51300.0,51700.0,49787.08203125,673346
2022-10-20,50800.0,52000.0,50600.0,52000.0,50075.98046875,1114188
2022-10-21,51500.0,52000.0,51000.0,52000.0,50075.98046875,1099820
2022-10-24,52600.0,52800.0,52000.0,52500.0,50557.48046875,1168833
2022-10-25,52400.0,53100.0,52000.0,53100.0,51135.28515625,1410982
2022-10-26,53000.0,53800.0,52600.0,53600.0,51616.78125,1678339
2022-10-27,53800.0,54100.0,53200.0,53400.0,51424.1796875,1254635
2022-10-28,53000.0,53100.0,51400.0,51500.0,49594.48828125,1321305
2022-10-31,52000.0,53400.0,52000.0,53300.0,51327.8828125,1509306
2022-11-01,54000.0,54300.0,53400.0,53900.0,51905.6796875,961262
2022-11-02,53700.0,54100.0,53400.0,54100.0,52098.28125,1388228
2022-11-03,52900.0,53500.0,52600.0,53000.0,51038.984375,1048212
2022-11-04,52800.0,53300.0,52600.0,53300.0,51327.8828125,534616
2022-11-07,53500.0,54100.0,53400.0,54100.0,52098.28125,745627
2022-11-08,54300.0,55700.0,54200.0,55700.0,53639.08203125,1092801
2022-11-09,56100.0,56500.0,55500.0,56500.0,54409.4765625,943693
2022-11-10,55800.0,56100.0,55300.0,55500.0,53446.48046875,1153376
2022-11-11,58200.0,58300.0,56900.0,57100.0,54987.27734375,1619910
2022-11-14,57100.0,57200.0,55900.0,56700.0,54602.078125,1009582
2022-11-15,56900.0,57400.0,56300.0,57400.0,55276.1796875,825003
2022-11-16,57700.0,58000.0,56800.0,58000.0,55853.98046875,1009790
2022-11-17,57100.0,57400.0,56600.0,57200.0,55083.58203125,1166829
2022-11-18,56900.0,57500.0,56500.0,57100.0,54987.27734375,561339
2022-11-21,56600.0,56800.0,55800.0,56400.0,54313.17578125,594119
2022-11-22,55500.0,55800.0,55200.0,55300.0,53253.87890625,738162
2022-11-23,55900.0,56300.0,55500.0,55900.0,53831.67578125,651507
2022-11-24,56300.0,56400.0,55900.0,56200.0,54120.578125,476655
2022-11-25,56100.0,56100.0,55500.0,55600.0,53542.78125,428753
2022-11-28,55200.0,55200.0,54500.0,55000.0,52964.98046875,625980
2022-11-29,54700.0,55200.0,54600.0,55000.0,52964.98046875,414256
2022-11-30,55000.0,56000.0,54900.0,55900.0,53831.67578125,1735156
2022-12-01,56800.0,57500.0,56200.0,56200.0,54120.578125,1050714
2022-12-02,56100.0,56200.0,55300.0,55600.0,53542.78125,873820
2022-12-05,55100.0,55300.0,54500.0,54600.0,52579.78125,773935
2022-12-06,53900.0,54400.0,53700.0,54000.0,52001.984375,540105
2022-12-07,53400.0,54200.0,53400.0,53600.0,51616.78125,678866
2022-12-08,53000.0,53700.0,53000.0,53200.0,51231.58203125,945772
2022-12-09,53800.0,54700.0,53600.0,54700.0,52676.078125,826927
2022-12-12,54300.0,54400.0,54000.0,54300.0,52290.87890625,381184
2022-12-13,54700.0,54700.0,53900.0,53900.0,51905.6796875,620756
2022-12-14,54000.0,54600.0,54000.0,54500.0,52483.48046875,930465
2022-12-15,53900.0,54100.0,53900.0,54000.0,52001.984375,436124
2022-12-16,53100.0,53900.0,53000.0,53800.0,51809.3828125,945542
2022-12-19,53700.0,53900.0,53300.0,53900.0,51905.6796875,371155
2022-12-20,53500.0,53900.0,53200.0,53600.0,51616.78125,528991
2022-12-21,53600.0,53800.0,52800.0,53100.0,51135.28515625,452899
2022-12-22,53400.0,53600.0,53000.0,53600.0,51616.78125,502105
2022-12-23,52600.0,52900.0,52500.0,52500.0,50557.48046875,496781
2022-12-26,52600.0,52700.0,52000.0,52200.0,50268.58203125,386255
2022-12-27,52000.0,52500.0,52000.0,52500.0,50557.48046875,589126
2022-12-28,52000.0,52100.0,51200.0,51300.0,49744.8828125,657213
2022-12-29,51000.0,51100.0,50400.0,50500.0,48969.13671875,722569
